,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
g_drugless,1.362751614859477,1.01162739848523,0.6792185319669048,0.9276039605141522,1.1542428009356207,0.882886125304542,0.9762377497350885,0.7604102428634494,1.2589608057529342,0.9499524057293497,0.8469659806911367,0.8413912921951483,1.204905083751102,0.8677695037064365,0.6880990889576407,0.9470095680680491
gmax,1.362751614859477,1.01162739848523,0.6792185319669048,0.9276039605141522,1.1542428009356207,0.882886125304542,0.9762377497350885,0.7604102428634494,1.2589608057529342,0.9499524057293497,0.8469659806911367,0.8413912921951483,1.204905083751102,0.8677695037064365,0.6880990889576407,0.9470095680680491
hc,-0.0638173386254284,-0.05508705747110033,-0.22640393048717433,-0.019506643140628888,-0.044996854692281395,-0.01894752456888401,-0.19162804416628412,-0.00024077005483580383,-0.014806441094698253,-0.020783069843241686,-0.02560580816330494,-0.018885078431603912,-0.019553488258284842,-0.055587846014014446,-0.019802041603183648,-0.027260781531000366
ic50,-2.371481248647491,1.3607943913307972,0.2572909009409457,2.373571222753227,-0.05171037347135157,3.0593056817723987,0.1642388361860929,3.122214696092851,-0.16218461026066297,2.362604106893952,-0.24883351715330815,2.3739877834715157,0.9734697969269196,0.6567900331395309,0.9833124118503661,2.6687778998088434
mic,0.011832406274583786,56.07234882852027,67.42622241778335,323.2283978181381,1.8165997883753267,1549.4950393146316,31.080821738690638,1336.9837418249451,0.8850074914473438,323.2283978181381,0.8529644499741025,323.2283978181381,13.0652016212472,11.067360180959746,13.30834724654076,727.5483529196233
